scheme_code,date,nav,scheme_name,fund_house,category
118632,2018-07-13,33.5276,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-16,32.8552,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-17,33.292,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-18,33.1707,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-19,33.0304,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-20,33.2484,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-23,33.6369,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-24,34.0694,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-25,34.1491,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-26,34.4358,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-27,34.8745,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-30,35.0847,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-07-31,35.068,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-01,35.1089,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-02,34.989,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-03,35.3753,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-06,35.4678,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-07,35.3674,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-08,35.4928,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-09,35.6865,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-10,35.3667,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-13,35.0787,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-14,35.3932,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-16,35.3442,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-17,35.724,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-20,36.178,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-21,36.2978,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-23,36.3233,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-24,36.1827,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-27,36.5961,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-28,36.5015,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-29,36.6525,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-30,36.845,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-08-31,37.0172,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-03,36.7355,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-04,36.2352,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-05,36.2032,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-06,36.5036,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-07,36.8595,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-10,36.4594,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-11,35.9588,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-12,36.1758,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-14,36.6182,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-17,36.2336,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-18,35.6478,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-19,35.6203,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-21,35.3925,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-24,34.6484,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-25,34.9495,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-26,34.9064,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-27,34.5134,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-09-28,34.2138,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-01,34.388,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-03,34.1188,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-04,33.5729,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-05,32.5654,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-08,32.371,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-09,32.2168,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-10,33.0232,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-11,32.2514,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-12,32.8517,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-15,32.9868,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-16,33.2969,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-17,32.7194,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-19,32.5449,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-22,32.3955,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-23,32.0403,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-24,32.3693,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-25,32.141,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-26,31.9937,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-29,33.0937,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-30,33.1305,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-10-31,33.7681,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-01,33.9584,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-02,34.3998,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-05,34.3161,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-06,34.1348,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-09,34.3811,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-12,33.9351,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-13,34.1687,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-14,34.1979,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-15,34.4793,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-16,34.6407,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-19,34.7194,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-20,34.3544,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-21,34.4915,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-22,34.1882,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-26,34.3768,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-27,34.4933,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-28,34.2506,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-29,34.5976,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-11-30,34.6195,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-03,34.6368,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-04,34.7341,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-05,34.1841,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-06,33.7422,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-07,33.8079,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-10,33.3958,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-11,33.7144,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-12,34.4292,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-13,34.5441,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-14,34.6099,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-17,34.8087,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-18,34.9366,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-19,35.2629,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-20,35.1521,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-21,34.7041,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-24,34.467,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-26,34.6407,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-27,34.6762,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-28,35.0331,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2018-12-31,35.0999,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-01,35.3061,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-02,34.8637,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-03,34.5153,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-04,34.7714,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-07,34.8727,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-08,35.1267,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-09,35.2384,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-10,35.3285,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-11,35.2316,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-14,35.0726,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-15,35.3664,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-16,35.374,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-17,35.3235,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-18,34.9364,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-21,34.8657,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-22,34.868,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-23,34.6741,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-24,34.5476,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-25,34.3971,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-28,33.8254,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-29,34.0023,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-30,34.3406,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-01-31,34.8539,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-01,34.7678,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-04,34.5859,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-05,34.4663,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-06,34.8702,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-07,35.0078,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-08,34.4331,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-11,34.1241,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-12,34.0735,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-13,33.8343,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-14,33.7264,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-15,33.4974,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-18,33.22,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-19,33.3508,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-20,33.7654,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-21,34.028,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-22,34.2343,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-25,34.3686,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-26,34.2692,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-27,34.2767,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-02-28,34.3414,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-01,34.7149,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-05,35.4016,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-06,35.5201,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-07,35.5907,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-08,35.4924,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-11,36.0421,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-12,36.4004,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-13,36.4739,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-14,36.4598,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-15,36.7007,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-18,36.842,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-19,37.0419,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-20,36.8944,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-22,36.6517,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-25,36.3979,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-26,36.7706,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-27,36.7212,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-28,37.2335,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-03-29,37.4949,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-01,37.7396,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-02,37.8738,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-03,37.434,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-04,37.3202,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-05,37.5191,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-08,37.2241,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-09,37.5077,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-10,37.378,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-11,37.4361,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-12,37.6532,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-15,37.7808,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-16,37.9269,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-18,37.723,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-22,37.1965,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-23,37.1199,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-24,37.4677,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-25,37.2307,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-26,37.6251,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-04-30,37.5606,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-02,37.2702,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-03,37.396,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-06,37.1291,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-07,36.7143,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-08,36.2878,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-09,36.1098,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-10,36.1112,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-13,35.3901,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-14,35.8303,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-15,35.5507,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-16,35.8849,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-17,36.1511,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-20,37.8009,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-21,37.3059,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-22,37.4346,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-23,37.3326,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-24,38.4286,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-27,39.0866,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-28,38.9715,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-29,38.4652,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-30,38.6557,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-05-31,38.5553,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-03,38.7646,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-04,38.5849,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-06,37.7242,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-07,37.7513,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-10,37.824,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-11,37.9905,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-12,37.7824,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-13,37.8104,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-14,37.518,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-17,36.9296,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-18,37.0431,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-19,36.9091,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-20,37.5214,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-21,37.2956,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-24,37.2818,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-25,37.597,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-26,37.8804,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-27,38.0638,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-06-28,38.0432,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-01,38.1294,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-02,38.1492,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-03,38.2732,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-04,38.4089,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-05,37.8995,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-08,36.9659,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-09,37.2295,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-10,36.8628,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-11,37.21,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-12,37.2259,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-15,37.076,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-16,37.4458,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-17,37.5002,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-18,36.9506,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-19,36.3675,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-22,36.3464,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-23,36.2009,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-24,35.8253,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-25,35.8082,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-26,35.9704,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-29,35.585,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-30,34.9848,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-07-31,35.3053,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-01,34.6488,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-02,34.4649,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-05,34.0276,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-06,34.3933,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-07,33.8466,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-08,34.2803,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-09,34.3629,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-13,33.5822,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-14,33.9639,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-16,34.0542,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-19,34.0837,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-20,33.8628,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-21,33.3619,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-22,32.7704,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-23,33.0437,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-26,33.6593,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-27,33.9802,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-28,33.7103,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-29,33.3824,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-08-30,33.5968,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-03,32.9684,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-04,33.192,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-05,33.3774,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-06,33.6463,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-09,33.9053,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-11,34.1812,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-12,34.1039,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2019-09-13,34.4118,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
